YR MNTH DY HR SWE PRCP RAIM TAIR PET ET MOD_RUN OBS_RUN
1980 12 12 12  25.9214000   0.0000000   0.0569000 -18.8700000   0.0600000   0.0597000   1.0868000   1.1416000
1980 12 13 12  30.8286000   5.4900000   0.0557000 -14.2850000   0.0794000   0.0790000   0.9435000   1.0148000
1980 12 14 12  30.7729000   0.0000000   0.0557000 -11.7050000   0.0000000   0.0000000   0.8246000   0.9038000
1980 12 15 12  30.7172000   0.0000000   0.0557000 -17.1900000   0.0275000   0.0273000   0.7357000   0.8404000
1980 12 16 12  34.9382000   4.7300000   0.0550000 -19.6650000   0.1034000   0.1029000   0.6605000   0.7928000
1980 12 17 12  42.6586000   8.6000000   0.0540000 -14.2400000   0.1375000   0.1367000   0.5993000   0.7611000
1980 12 18 12  42.6047000   0.0000000   0.0540000 -16.7900000   0.0365000   0.0363000   0.5491000   0.7135000
1980 12 19 12  45.8235000   3.6200000   0.0537000 -11.2550000   0.0999000   0.0993000   0.5076000   0.6818000
1980 12 20 12  45.7698000   0.0000000   0.0537000 -16.3700000   0.0193000   0.0192000   0.4732000   0.6501000
1980 12 21 12  45.7162000   0.0000000   0.0536000 -21.3850000   0.0639000   0.0636000   0.4442000   0.6025000
1980 12 22 12  45.6626000   0.0000000   0.0536000 -21.6000000   0.0446000   0.0444000   0.4197000   0.5867000
1980 12 23 12  47.7967000   2.4200000   0.0535000 -17.9950000   0.0566000   0.0563000   0.3987000   0.5550000
1980 12 24 12  50.8623000   3.4500000   0.0533000 -10.1450000   0.1392000   0.1384000   0.3805000   0.5391000
1980 12 25 12  55.8446000   5.5700000   0.0530000 -16.9700000   0.0546000   0.0542000   0.3645000   0.5233000
1980 12 26 12  55.7916000   0.0000000   0.0529000 -27.5950000   0.0727000   0.0722000   0.3504000   0.5074000
1980 12 27 12  55.7387000   0.0000000   0.0529000 -20.7750000   0.0591000   0.0587000   0.3378000   0.4915000
1980 12 28 12  55.6858000   0.0000000   0.0529000 -16.2000000   0.0230000   0.0228000   0.3263000   0.4757000
1980 12 29 12  55.6329000   0.0000000   0.0529000 -10.9200000   0.0000000   0.0000000   0.3119000   0.4757000
1980 12 30 12  56.6196000   1.1500000   0.0529000  -1.4850000   0.2215000   0.2201000   0.3062000   0.4915000
1980 12 31 12  57.0820000   0.5700000   0.0529000  -6.2050000   0.1053000   0.1045000   0.2972000   0.4915000
1981 01 01 12  57.0292000   0.0000000   0.0529000 -18.2850000   0.0747000   0.0742000   0.2888000   0.4915000
1981 01 02 12  59.3539000   2.6300000   0.0528000 -15.8350000   0.0888000   0.0881000   0.2808000   0.4757000
1981 01 03 12  64.9876000   6.2900000   0.0525000 -17.5700000   0.0681000   0.0675000   0.2733000   0.4598000
1981 01 04 12  64.9351000   0.0000000   0.0525000 -27.9700000   0.0734000   0.0728000   0.2661000   0.4440000
1981 01 05 12  64.8826000   0.0000000   0.0525000 -25.9500000   0.0721000   0.0716000   0.2592000   0.4281000
1981 01 06 12  64.8302000   0.0000000   0.0525000 -18.2450000   0.0898000   0.0891000   0.2526000   0.4281000
1981 01 07 12  70.7805000   6.6400000   0.0523000 -12.4400000   0.1215000   0.1204000   0.2462000   0.4281000
1981 01 08 12  74.2358000   3.8800000   0.0522000 -10.4400000   0.1019000   0.1010000   0.2401000   0.4440000
1981 01 09 12  74.1837000   0.0000000   0.0522000 -19.4650000   0.1127000   0.1116000   0.2341000   0.4281000
1981 01 10 12  74.1315000   0.0000000   0.0521000 -16.6850000   0.0976000   0.0967000   0.2284000   0.4123000
1981 01 11 12  78.0571000   4.4000000   0.0521000 -16.7000000   0.1313000   0.1300000   0.2228000   0.3964000
1981 01 12 12  78.0050000   0.0000000   0.0520000 -22.3150000   0.1045000   0.1034000   0.2173000   0.3805000
1981 01 13 12  77.9530000   0.0000000   0.0520000 -21.0000000   0.0819000   0.0810000   0.2120000   0.3647000
1981 01 14 12  81.2097000   3.6600000   0.0520000 -18.7900000   0.1365000   0.1351000   0.2069000   0.3647000
1981 01 15 12  81.1577000   0.0000000   0.0520000 -17.8150000   0.0970000   0.0959000   0.2019000   0.3488000
1981 01 16 12  81.1058000   0.0000000   0.0519000 -16.9350000   0.0932000   0.0921000   0.1970000   0.3488000
1981 01 17 12  81.0539000   0.0000000   0.0519000 -16.8550000   0.1029000   0.1017000   0.1923000   0.3330000
1981 01 18 12  81.0020000   0.0000000   0.0519000 -14.1050000   0.1355000   0.1339000   0.1876000   0.3330000
1981 01 19 12  80.9501000   0.0000000   0.0519000 -11.4400000   0.1485000   0.1466000   0.1831000   0.3171000
1981 01 20 12  80.8982000   0.0000000   0.0519000  -8.2200000   0.1510000   0.1491000   0.1787000   0.3171000
1981 01 21 12  80.8463000   0.0000000   0.0519000 -14.7000000   0.1587000   0.1566000   0.1744000   0.3108000
1981 01 22 12  82.6024000   2.0000000   0.0519000 -13.2700000   0.1596000   0.1573000   0.1702000   0.3044000
1981 01 23 12  85.4795000   3.2400000   0.0519000  -9.4850000   0.2502000   0.2464000   0.1661000   0.2981000
1981 01 24 12  85.4276000   0.0000000   0.0518000  -8.2600000   0.2452000   0.2412000   0.1623000   0.2918000
1981 01 25 12  85.3758000   0.0000000   0.0518000  -8.9300000   0.2309000   0.2268000   0.1583000   0.2854000
1981 01 26 12  85.3240000   0.0000000   0.0518000  -7.1200000   0.2660000   0.2611000   0.1545000   0.2886000
1981 01 27 12  85.2722000   0.0000000   0.0518000  -0.4950000   0.3576000   0.3504000   0.1508000   0.2918000
1981 01 28 12  85.2204000   0.0000000   0.0518000  -2.7150000   0.2910000   0.2845000   0.1471000   0.2918000
1981 01 29 12  85.1686000   0.0000000   0.0518000 -12.7300000   0.2177000   0.2126000   0.1436000   0.2791000
1981 01 30 12  85.1169000   0.0000000   0.0518000 -13.2050000   0.2318000   0.2261000   0.1402000   0.2727000
1981 01 31 12  85.0651000   0.0000000   0.0518000 -14.1600000   0.2458000   0.2395000   0.1368000   0.2664000
1981 02 01 12  85.0134000   0.0000000   0.0517000 -10.5000000   0.2743000   0.2668000   0.1335000   0.2632000
1981 02 02 12  96.0177000  12.2300000   0.0516000  -4.6800000   0.3325000   0.3230000   0.1303000   0.8721000
1981 02 03 12 120.0218000  26.6100000   0.0513000  -1.2650000   0.3840000   0.3723000   0.1272000   4.4397000
1981 02 04 12 119.9705000   0.0000000   0.0513000 -13.7450000   0.2823000   0.2730000   0.1242000   2.1564000
1981 02 05 12 119.9192000   0.0000000   0.0513000 -14.8350000   0.2832000   0.2734000   0.1212000   1.6808000
1981 02 06 12 119.8680000   0.0000000   0.0513000 -14.6600000   0.2950000   0.2844000   0.1183000   1.3478000
1981 02 07 12 119.8167000   0.0000000   0.0513000 -10.7900000   0.3488000   0.3357000   0.1155000   1.0782000
1981 02 08 12 121.9621000   2.4300000   0.0513000  -7.1750000   0.4051000   0.3890000   0.1127000   0.9514000
1981 02 09 12 132.8313000  12.0800000   0.0512000  -2.5800000   0.4625000   0.4429000   0.1100000   0.8562000
1981 02 10 12 132.7801000   0.0000000   0.0512000  -9.6900000   0.4076000   0.3891000   0.1074000   0.7928000
1981 02 11 12 140.7566000   8.8800000   0.0511000  -6.4650000   0.4396000   0.4186000   0.1048000   0.9514000
1981 02 12 12 163.1898000  24.1700000   1.3020000   1.0950000   0.5638000   0.5352000   0.1085000   7.4524000
1981 02 13 12 163.3807000   0.0000000   0.6787000 -13.6600000   0.3941000   0.3822000   0.1030000   8.8795000
1981 02 14 12 162.7992000   0.0000000   0.1467000 -11.9150000   0.4392000   0.4296000   0.0979000   5.9302000
1981 02 15 12 162.7417000   0.0000000   0.0575000  -8.5750000   0.4881000   0.4756000   0.0951000   4.1226000
1981 02 16 12 162.6842000   0.0000000   0.0575000  -6.5400000   0.5533000   0.5358000   0.0929000   3.0127000
1981 02 17 12 162.4443000   0.0000000   0.1918000   1.5050000   0.7740000   0.7447000   0.0913000   2.3784000
1981 02 18 12 148.2701000   0.0000000  11.4252000   5.2250000   0.9081000   0.8685000   0.1454000   2.0613000
1981 02 19 12 142.9266000   0.0000000   9.2817000   2.9350000   0.8646000   0.8603000   1.2249000   1.9662000
1981 02 20 12 128.6326000   4.0700000  15.9665000   4.6750000   0.8761000   0.8718000   4.1822000   2.3784000
1981 02 21 12 110.4938000  11.6500000  30.0689000   4.8400000   0.7086000   0.7051000  11.8315000   6.6596000
1981 02 22 12 101.6723000   4.7600000  16.0642000   3.8650000   0.7249000   0.7212000  12.7335000  11.7019000
1981 02 23 12  94.7804000   0.0000000   6.6547000   2.2500000   0.8906000   0.8862000   8.6678000   8.7209000
1981 02 24 12  84.5497000   0.0000000   8.4589000   3.6700000   1.0548000   1.0495000   7.4416000   6.0888000
1981 02 25 12  77.9579000   0.0000000   7.3883000   3.0200000   0.9295000   0.9248000   7.1906000   4.5983000
1981 02 26 12  75.4204000   0.0000000   3.1241000   0.9750000   0.6925000   0.6891000   5.5907000   3.8689000
1981 02 27 12  74.4980000   8.2700000   7.5134000   0.1750000   0.6293000   0.6261000   5.0805000   3.3298000
1981 02 28 12  75.1310000   0.0000000   1.4536000  -0.7700000   0.9826000   0.9777000   3.7616000   2.7273000
1981 03 01 12  74.1683000   6.8600000   5.4635000  -0.2200000   0.8853000   0.8809000   4.2682000   2.3467000
1981 03 02 12  75.0199000   0.0000000   1.2907000  -1.0250000   0.8025000   0.7985000   3.3208000   1.9979000
1981 03 03 12  76.6958000   3.2900000   0.2271000  -2.1550000   0.9484000   0.9437000   3.1544000   1.7759000
1981 03 04 12  76.6365000   0.0000000   0.0593000  -7.7850000   0.8855000   0.8761000   2.6614000   1.6490000
1981 03 05 12  76.5793000   0.0000000   0.0572000  -6.6200000   1.0068000   0.9905000   2.1932000   1.5381000
1981 03 06 12  79.5057000   3.3000000   0.0569000  -2.8700000   1.0348000   1.0115000   1.8215000   1.4271000
1981 03 07 12  81.4798000   2.3400000   0.2850000   0.4300000   0.7757000   0.7530000   1.5272000   1.3636000
1981 03 08 12  81.4652000   0.0000000   0.1763000  -0.4550000   0.9951000   0.9638000   1.2915000   1.3002000
1981 03 09 12  81.3099000   0.0000000   0.0745000  -0.1100000   1.0273000   0.9894000   1.1033000   1.2368000
1981 03 10 12  81.9069000   1.2900000   0.5285000  -0.9600000   1.0349000   0.9891000   0.9555000   1.1892000
1981 03 11 12  81.9425000   0.0000000   0.2934000  -4.2600000   1.2384000   1.1845000   0.8339000   1.1575000
1981 03 12 12  81.6867000   0.0000000   0.0914000  -3.7500000   1.3300000   1.2640000   0.7359000   1.1416000
1981 03 13 12  82.6869000   1.1700000   0.0574000  -3.3000000   1.3930000   1.3082000   0.6574000   1.0941000
1981 03 14 12  84.7956000   2.4600000   0.2744000  -0.6600000   1.4239000   1.3205000   0.5948000   1.0465000
1981 03 15 12  84.7786000   0.0000000   0.1709000  -6.8800000   1.2687000   1.1700000   0.5422000   1.0592000
1981 03 16 12  86.4813000   2.0500000   0.0735000  -4.3500000   1.3706000   1.2539000   0.4989000   1.0973000
1981 03 17 12  86.4240000   0.0000000   0.0573000  -6.9700000   1.3235000   1.1960000   0.4633000   1.0433000
1981 03 18 12  88.4913000   2.3500000   0.0571000 -10.3650000   0.8227000   0.7349000   0.4336000   0.8657000
1981 03 19 12  88.4342000   0.0000000   0.0571000  -9.4350000   0.9063000   0.8048000   0.4086000   0.7611000
1981 03 20 12  88.3771000   0.0000000   0.0571000  -5.4300000   1.4711000   1.2978000   0.3872000   0.7801000
1981 03 21 12  88.9980000   0.7500000   0.0571000  -2.1100000   1.3495000   1.1760000   0.3688000   0.7326000
1981 03 22 12  88.9410000   0.0000000   0.0571000  -2.7950000   1.7806000   1.5355000   0.3528000   0.7230000
1981 03 23 12  88.8839000   0.0000000   0.0571000  -1.4400000   1.9827000   1.6851000   0.3387000   0.7104000
1981 03 24 12  88.8268000   0.0000000   0.0571000   0.6100000   2.1551000   1.8028000   0.3261000   0.7643000
1981 03 25 12  84.6570000   0.0000000   3.2140000   1.6300000   2.2035000   1.8124000   0.3305000   0.7992000
1981 03 26 12  85.3659000   0.0000000   1.2027000  -0.9000000   2.0909000   2.0804000   0.3101000   0.7770000
1981 03 27 12  77.8926000   0.0000000   5.2029000   2.2800000   2.3917000   2.2504000   0.3267000   0.8943000
1981 03 28 12  78.9060000   0.0000000   1.5750000   0.1350000   2.2065000   2.1955000   0.2985000   0.8404000
1981 03 29 12  72.5495000   0.1800000   4.2193000   4.0250000   2.4973000   2.3932000   0.4516000   0.9292000
1981 03 30 12  52.8773000   0.7100000  20.2303000   8.3750000   2.8637000   2.8494000   1.5837000   1.4144000
1981 03 31 12  32.7130000   5.2100000  27.1252000  10.0350000   2.4162000   2.4041000   6.8646000   2.5243000
1981 04 01 12  25.8330000   0.0000000   7.1903000   4.1250000   2.0217000   2.0116000   4.3242000   2.7051000
1981 04 02 12  19.4330000  14.9100000  20.3596000   3.5850000   1.3161000   1.3095000   7.4275000   3.9006000
1981 04 03 12  16.6979000   5.3900000   8.5708000   2.6200000   1.9223000   1.9127000   7.1212000   5.0740000
1981 04 04 12   7.9400000   0.0000000   8.5472000   9.0350000   3.2533000   3.2371000   5.2361000   3.9958000
1981 04 05 12   1.6506000   1.3200000   7.8069000  11.6800000   2.8000000   2.7860000   5.1221000   3.5835000
1981 04 06 12   0.0829000   5.9800000   7.2826000   6.1550000   2.2911000   2.2796000   4.9692000   4.1543000
1981 04 07 12   0.0000000   0.0000000   0.0000000   0.8900000   1.8884000   1.8790000   3.5595000   3.4567000
1981 04 08 12   0.0000000   0.0000000   0.0000000   4.6650000   2.9140000   2.8562000   3.4108000   2.8097000
1981 04 09 12   0.0000000   0.0000000   0.0000000  11.5200000   3.6533000   3.4991000   2.7877000   2.4704000
1981 04 10 12   0.0000000   3.3500000   3.3500000  10.1100000   2.8993000   2.6962000   2.3106000   2.5402000
1981 04 11 12   0.0000000   0.0000000   0.0000000   6.8800000   3.0643000   3.0490000   1.9019000   2.3277000
1981 04 12 12   0.0000000   0.0000000   0.0000000   5.9350000   3.1853000   2.9037000   1.6030000   2.0581000
1981 04 13 12   0.0000000   0.0000000   0.0000000   0.9250000   2.7589000   2.4480000   1.3526000   1.8171000
1981 04 14 12   0.0000000   0.0000000   0.0000000   2.5750000   3.0113000   2.6137000   1.1528000   1.6490000
1981 04 15 12   0.0000000  12.3300000  12.3300000  -0.8700000   2.0958000   1.7758000   1.0549000   2.3182000
1981 04 16 12   0.0000000   0.0000000   0.0000000  -4.9900000   1.9870000   1.9771000   1.1344000   2.0423000
1981 04 17 12   0.0000000   0.0000000   0.0000000  -0.4700000   2.4299000   2.2393000   1.2457000   1.7791000
1981 04 18 12   0.0000000   2.1900000   2.1900000   5.9700000   2.5876000   2.2741000   1.0755000   1.9154000
1981 04 19 12   0.0000000   8.3400000   8.3400000   4.7550000   2.5447000   2.4276000   0.9614000   2.7685000
1981 04 20 12   0.0000000   0.0000000   0.0000000   3.2350000   3.0532000   3.0380000   0.9677000   2.2104000
1981 04 21 12   3.5570000   3.9900000   0.0500000  -1.0650000   1.9369000   1.7013000   1.0051000   2.0391000
1981 04 22 12   3.5072000   0.0000000   0.0497000  -2.7850000   2.0805000   1.8010000   0.8697000   1.6808000
1981 04 23 12   0.4143000   0.0000000   3.0929000   1.0000000   2.8216000   2.4040000   0.7762000   1.4619000
1981 04 24 12   0.0000000   7.3000000   7.7143000   7.3350000   2.9642000   2.9440000   0.7118000   1.4841000
1981 04 25 12   0.0000000   7.4200000   7.4200000   1.8450000   1.2461000   1.2399000   1.0808000   1.9313000
1981 04 26 12   0.0000000   0.0000000   0.0000000   3.6850000   2.8126000   2.7985000   0.9884000   1.8869000
1981 04 27 12   0.0000000   0.0000000   0.0000000   7.3300000   3.6248000   3.2371000   0.9837000   1.6586000
1981 04 28 12   0.0000000   0.0000000   0.0000000   7.9200000   4.0429000   3.4771000   0.8471000   1.4619000
1981 04 29 12   0.0000000   0.6700000   0.6700000   9.1750000   4.1475000   3.4532000   0.7409000   1.4810000
1981 04 30 12   0.0000000  11.9200000  11.9200000   7.2750000   1.8524000   1.5668000   0.7091000   2.2294000
1981 05 01 12   0.0000000   0.2300000   0.2300000   8.0500000   3.9407000   3.9210000   0.8417000   1.9947000
1981 05 02 12   0.0000000   1.5200000   1.5200000   8.6100000   4.1520000   3.5257000   0.9470000   1.7600000
1981 05 03 12   0.0000000   0.0000000   0.0000000   7.4600000   4.1210000   3.6229000   0.8077000   1.6332000
1981 05 04 12   0.0000000   0.0000000   0.0000000   8.7250000   4.3984000   3.4956000   0.7021000   1.4461000
1981 05 05 12   0.0000000   0.0100000   0.0100000  10.8200000   4.6383000   3.5581000   0.6174000   1.3002000
1981 05 06 12   0.0000000   0.0000000   0.0000000  13.5900000   4.8416000   3.5805000   0.5489000   1.1956000
1981 05 07 12   0.0000000   3.2500000   3.2500000  10.9000000   3.8416000   2.7306000   0.5096000   1.1702000
1981 05 08 12   0.0000000   0.0000000   0.0000000   5.0700000   3.6975000   3.5422000   0.4482000   1.0973000
1981 05 09 12   0.0000000   0.0000000   0.0000000  10.0800000   4.6490000   3.1928000   0.4111000   0.9831000
1981 05 10 12   0.0000000   0.0000000   0.0000000   9.7450000   4.4004000   2.9111000   0.3804000   0.8943000
1981 05 11 12   0.0000000   0.0000000   0.0000000  12.9400000   4.7561000   3.0370000   0.3549000   0.8372000
1981 05 12 12   0.0000000   3.3500000   3.3500000  12.6900000   3.3455000   2.0560000   0.3502000   0.8404000
1981 05 13 12   0.0000000  26.9800000  26.9800000  11.7250000   2.1213000   2.1107000   1.2430000   3.0856000
1981 05 14 12   0.0000000   0.5400000   0.5400000   9.7150000   3.1547000   3.1389000   1.3469000   3.8372000
1981 05 15 12   0.0000000   0.0000000   0.0000000  10.8650000   4.4036000   3.3570000   1.3971000   2.5592000
1981 05 16 12   0.0000000  16.4200000  16.4200000  13.9000000   3.8592000   2.6991000   1.3353000   3.4567000
1981 05 17 12   0.0000000  11.1400000  11.1400000   9.1600000   3.3702000   3.3533000   1.7383000   5.9936000
1981 05 18 12   0.0000000   0.0000000   0.0000000   4.1300000   3.3463000   3.3296000   1.7174000   4.0592000
1981 05 19 12   0.0000000   0.1100000   0.1100000   2.9300000   2.8984000   2.2783000   1.5590000   2.9651000
1981 05 20 12   0.0000000   0.0000000   0.0000000   7.9350000   4.3099000   3.3198000   1.2931000   2.2865000
1981 05 21 12   0.0000000   0.0000000   0.0000000   9.4600000   4.7043000   3.4754000   1.0822000   1.8774000
1981 05 22 12   0.0000000   0.0000000   0.0000000  12.5250000   4.7789000   3.3993000   0.9144000   1.5888000
1981 05 23 12   0.0000000   0.0000000   0.0000000   8.7950000   3.5137000   2.4050000   0.7804000   1.4239000
1981 05 24 12   0.0000000   0.0000000   0.0000000  11.7700000   4.3439000   2.8907000   0.6734000   1.2304000
1981 05 25 12   0.0000000   0.0000000   0.0000000  15.6500000   5.4221000   3.4843000   0.5875000   1.0592000
1981 05 26 12   0.0000000   5.0100000   5.0100000  19.6100000   4.2333000   2.6038000   0.5435000   1.0370000
1981 05 27 12   0.0000000   6.9300000   6.9300000  18.2050000   3.7020000   3.6835000   0.5358000   1.0655000
1981 05 28 12   0.0000000   4.6500000   4.6500000  18.6750000   3.7136000   3.6950000   0.6154000   1.2178000
1981 05 29 12   0.0000000   0.8100000   0.8100000  19.4750000   4.7931000   4.7281000   0.5983000   1.3351000
